ID_GRUPO,ID_CURSO_ACADEMICO,ID_ASIGNATURA,ID_TIPO_DOCENCIA,ID_COD_GRUPO,ID_PERIODO_DOCENTE,IND_ALUMNOS_GRUPO_PREV,IND_ALUMNOS_GRUPO_REAL,IND_HORAS_PREVISTAS
2024-0-111-106077-1-70,2024,106077,1,70,1,27,24,45.0
2024-0-111-106080-1-90,2024,106080,1,90,1,19,19,45.0
2024-0-115-103816-54-12,2024,103816,54,12,1,33,34,8.0
2024-0-115-103819-55-34,2024,103819,55,34,0,20,23,18.0
2024-0-115-104341-55-811,2024,104341,55,811,1,18,16,12.0
2024-0-111-102075-56-212,2024,102075,56,212,1,34,31,25.0
2024-0-113-107544-54-711,2024,107544,54,711,1,36,35,12.0
2024-0-102-103596-56-101,2024,103596,56,101,1,21,25,18.0
2024-0-102-102985-1-201,2024,102985,1,201,1,73,67,26.0
2024-0-102-106113-72-691,2024,106113,72,691,1,14,60,30.0
2024-0-114-102308-55-11,2024,102308,55,11,1,41,40,4.0
2024-0-114-104682-55-4,2024,104682,55,4,1,46,42,2.0
2024-0-114-43257-55-30,2024,43257,55,30,1,17,0,18.75
2024-0-111-105045-69-71,2024,105045,69,71,0,0,82,21.0
2024-0-113-100957-1-44,2024,100957,1,44,1,31,14,40.0
2024-0-114-102315-54-511,2024,102315,54,511,1,0,0,21.0
2024-0-115-102788-55-423,2024,102788,55,423,1,21,19,18.0
2024-0-103-102521-1-7,2024,102521,1,7,1,0,0,21.0
2024-0-103-106426-55-221,2024,106426,55,221,1,0,0,21.0
2024-0-102-106724-73-222,2024,106724,73,222,0,35,1,15.0
2024-0-102-103611-69-201,2024,103611,69,201,1,0,13,21.0
2024-0-103-101061-1-90,2024,101061,1,90,1,0,0,21.0
2024-0-103-106825-55-1,2024,106825,55,1,1,21,20,12.0
2024-0-103-106833-54-1,2024,106833,54,1,1,29,33,10.0
2024-0-103-106833-54-2,2024,106833,54,2,1,28,31,10.0
2024-0-103-100114-56-1,2024,100114,56,1,1,16,23,6.0
2024-0-103-100137-56-21,2024,100137,56,21,1,36,37,8.0
2024-0-103-103278-1-410,2024,103278,1,410,1,87,0,21.0
2024-0-111-102076-69-41,2024,102076,69,41,1,0,72,21.0
2024-0-103-101028-60-1,2024,101028,60,1,1,11,13,42.0
2024-0-114-105767-55-101,2024,105767,55,101,1,72,81,6.0
2024-0-113-44049-60-1,2024,44049,60,1,1,9,0,8.0
2024-0-113-100852-54-222,2024,100852,54,222,1,34,31,8.0
2024-0-113-101915-56-511,2024,101915,56,511,1,21,23,17.0
2024-0-113-101928-54-611,2024,101928,54,611,1,13,14,10.0
2024-0-114-102363-1-22,2024,102363,1,22,1,0,0,21.0
2024-0-103-101064-1-1,2024,101064,1,1,1,35,67,18.0
2024-0-115-102700-55-331,2024,102700,55,331,1,14,28,8.0
2024-0-103-103287-55-2,2024,103287,55,2,1,35,26,8.0
2024-0-115-101737-56-12,2024,101737,56,12,1,20,21,12.0
2024-0-115-101738-55-11,2024,101738,55,11,1,17,21,12.0
2024-0-115-101740-55-12,2024,101740,55,12,1,16,20,12.0
2024-0-115-104353-55-3,2024,104353,55,3,1,18,19,12.0
2024-0-103-104407-1-7,2024,104407,1,7,1,0,0,21.0
2024-0-103-104408-55-1,2024,104408,55,1,1,43,40,12.0
2024-0-115-102688-54-331,2024,102688,54,331,1,35,18,12.0
2024-0-103-106753-1-1,2024,106753,1,1,1,93,96,38.0
2024-0-111-101682-1-3,2024,101682,1,3,1,44,45,42.5
2024-0-111-101988-56-613,2024,101988,56,613,1,26,26,10.0
2024-0-102-102928-56-301,2024,102928,56,301,1,19,19,2.0
2024-0-102-42358-1-101,2024,42358,1,101,1,26,26,65.0
2024-0-102-102949-54-501,2024,102949,54,501,1,32,33,8.0
2024-0-114-102320-55-21,2024,102320,55,21,1,44,45,2.0
2024-0-114-102324-1-4,2024,102324,1,4,1,50,57,32.5
2024-0-113-44597-1-1,2024,44597,1,1,1,8,0,21.0
2024-0-111-102004-1-1,2024,102004,1,1,1,35,35,7.5
2024-0-111-102007-56-623,2024,102007,56,623,1,26,27,15.0
2024-0-102-102954-54-107,2024,102954,54,107,1,42,46,4.0
2024-0-111-102084-1-41,2024,102084,1,41,1,55,50,10.0
2024-0-103-107514-56-6,2024,107514,56,6,0,18,0,21.0
2024-0-102-106730-55-112,2024,106730,55,112,1,22,18,8.5
2024-0-105-103151-81-30,2024,103151,81,30,1,0,8,300.0
2024-0-103-100144-1-2,2024,100144,1,2,1,63,69,29.0
2024-0-111-105049-56-622,2024,105049,56,622,1,21,24,18.0
2024-0-113-100795-81-14,2024,100795,81,14,1,0,23,300.0
2024-0-111-102034-69-1,2024,102034,69,1,1,0,28,21.0
2024-0-106-100474-95-13,2024,100474,95,13,1,29,31,19.5
2024-0-106-100476-54-11,2024,100476,54,11,1,31,37,22.5
2024-0-106-102259-1-11,2024,102259,1,11,1,0,2,21.0
2024-0-110-44361-55-1,2024,44361,55,1,1,0,2,1.0
2024-0-109-42600-63-1,2024,42600,63,1,1,25,4,21.0
2024-0-101-100053-1-1,2024,100053,1,1,1,18,9,16.67
2024-0-101-100057-61-1,2024,100057,61,1,1,45,0,150.0
2024-0-101-100066-54-1,2024,100066,54,1,1,28,19,8.33
2024-0-101-100079-54-1,2024,100079,54,1,1,43,33,8.33
2024-0-101-100203-54-1,2024,100203,54,1,1,2,6,33.33
2024-0-101-104252-54-1,2024,104252,54,1,1,48,41,16.67
2024-0-101-104255-54-1,2024,104255,54,1,1,40,37,16.67
2024-0-108-101154-54-51,2024,101154,54,51,1,50,21,15.0
2024-0-105-104782-55-72,2024,104782,55,72,1,36,35,33.0
2024-0-105-104793-55-71,2024,104793,55,71,1,10,16,33.0
2024-0-105-104795-1-7,2024,104795,1,7,1,18,9,33.0
2024-0-102-104072-1-201,2024,104072,1,201,1,0,0,21.0
2024-0-102-106686-55-114,2024,106686,55,114,1,22,21,6.0
2024-0-101-101265-81-2,2024,101265,81,2,1,13,21,150.0
2024-0-105-104971-55-11,2024,104971,55,11,1,29,31,33.0
2024-0-105-104972-56-12,2024,104972,56,12,1,30,33,33.0
2024-0-105-104973-55-23,2024,104973,55,23,1,26,27,33.0
2024-0-102-102936-75-204,2024,102936,75,204,0,13,12,3.0
2024-0-102-102936-75-207,2024,102936,75,207,0,13,11,3.0
2024-0-102-102936-75-208,2024,102936,75,208,0,13,11,3.0
2024-0-102-106708-73-7037,2024,106708,73,7037,0,0,0,68.0
2024-0-102-106707-73-219,2024,106707,73,219,0,79,1,68.0
2024-0-102-106707-73-243,2024,106707,73,243,0,79,1,68.0
2024-0-102-106708-73-215,2024,106708,73,215,0,85,1,68.0
2024-0-102-106708-73-220,2024,106708,73,220,0,85,1,68.0
2024-0-106-103957-61-1,2024,103957,61,1,0,347,348,300.0
2024-0-109-102575-56-1,2024,102575,56,1,1,367,374,3.0
2024-0-107-102619-56-2,2024,102619,56,2,1,15,17,6.0
2024-0-111-102055-1-41,2024,102055,1,41,1,80,92,15.0
2024-0-111-102059-56-313,2024,102059,56,313,1,22,21,13.0
2024-0-111-102059-56-411,2024,102059,56,411,1,19,18,13.0
2024-0-111-102059-1-41,2024,102059,1,41,1,56,52,25.0
2024-0-111-102061-56-212,2024,102061,56,212,1,36,30,30.0
2024-0-102-103592-55-118,2024,103592,55,118,1,21,22,8.0
2024-0-102-106717-73-709,2024,106717,73,709,0,0,4,90.0
2024-0-109-102588-54-11,2024,102588,54,11,1,0,15,12.0
2024-0-103-100114-54-1,2024,100114,54,1,1,16,23,14.0
2024-0-103-102826-1-7,2024,102826,1,7,1,0,0,21.0
2024-0-103-102850-1-1,2024,102850,1,1,1,2,1,38.0
2024-0-114-102303-54-1,2024,102303,54,1,1,70,71,17.0
2024-0-114-102305-54-51,2024,102305,54,51,1,70,75,17.0
2024-0-114-104677-1-2,2024,104677,1,2,1,84,82,32.5
2024-0-113-43796-55-3,2024,43796,55,3,1,16,0,8.0
2024-0-113-101910-54-532,2024,101910,54,532,1,27,28,7.0
2024-0-102-106709-1-601,2024,106709,1,601,0,0,39,21.0
2024-0-102-106724-1-601,2024,106724,1,601,0,0,25,21.0
2024-0-102-102936-1-601,2024,102936,1,601,0,55,71,58.0
2024-0-102-106712-73-7037,2024,106712,73,7037,0,0,1,54.0
2024-0-102-106096-55-107,2024,106096,55,107,1,20,22,8.0
2024-0-102-103593-1-102,2024,103593,1,102,1,125,126,37.0
2024-0-114-102111-54-501,2024,102111,54,501,1,37,33,13.0
2024-0-115-102709-55-318,2024,102709,55,318,1,21,20,18.0
2024-0-102-106713-73-761,2024,106713,73,761,0,0,1,54.0
2024-0-102-103598-73-709,2024,103598,73,709,1,0,1,15.0
2024-0-103-100103-1-1,2024,100103,1,1,1,84,79,30.0
2024-0-103-102516-55-2,2024,102516,55,2,1,25,16,16.0
2024-0-115-42839-55-1,2024,42839,55,1,1,16,22,15.0
2024-0-115-43330-54-1,2024,43330,54,1,1,33,0,21.0
2024-0-115-102747-1-43,2024,102747,1,43,1,86,88,26.0
2024-0-101-100735-1-1,2024,100735,1,1,1,11,4,16.67
2024-0-103-100112-69-642,2024,100112,69,642,1,0,15,21.0
2024-0-108-104639-1-1,2024,104639,1,1,1,36,0,28.0
2024-0-108-106738-1-521,2024,106738,1,521,0,0,0,21.0
2024-0-105-104755-55-61,2024,104755,55,61,1,19,16,33.0
2024-0-102-106702-73-707,2024,106702,73,707,0,0,1,15.0
2024-0-102-106702-73-715,2024,106702,73,715,0,0,1,15.0
2024-0-102-106702-73-733,2024,106702,73,733,0,0,1,15.0
2024-0-113-101020-56-722,2024,101020,56,722,1,28,29,12.0
2024-0-102-106712-73-722,2024,106712,73,722,0,0,1,54.0
2024-0-102-106712-73-727,2024,106712,73,727,0,0,1,54.0
2024-0-111-102020-81-66,2024,102020,81,66,0,0,1,21.0
2024-0-101-100045-54-1,2024,100045,54,1,1,40,24,33.33
2024-0-101-100048-54-1,2024,100048,54,1,1,46,32,33.33
2024-0-101-100414-1-1,2024,100414,1,1,1,11,0,21.0
2024-0-101-100532-54-1,2024,100532,54,1,1,43,42,8.33
2024-0-101-106273-1-20,2024,106273,1,20,1,0,1,50.0
2024-0-101-103393-54-90,2024,103393,54,90,1,0,0,21.0
2024-0-106-100441-95-13,2024,100441,95,13,1,29,30,19.5
2024-0-106-100442-1-1,2024,100442,1,1,1,91,85,19.5
2024-0-106-102238-1-2,2024,102238,1,2,1,111,102,22.5
2024-0-109-101711-54-12,2024,101711,54,12,1,34,36,20.0
2024-0-109-101713-1-1,2024,101713,1,1,1,24,37,24.0
2024-0-109-101725-54-12,2024,101725,54,12,1,39,42,12.0
2024-0-109-101728-54-12,2024,101728,54,12,1,39,41,30.0
2024-0-102-42557-1-101,2024,42557,1,101,1,0,1,21.0
2024-0-102-42570-1-101,2024,42570,1,101,1,0,10,21.0
2024-0-105-104777-55-71,2024,104777,55,71,1,33,29,33.0
2024-0-105-104779-55-71,2024,104779,55,71,1,34,33,33.0
2024-0-105-104779-1-7,2024,104779,1,7,1,67,65,15.0
2024-0-101-104272-1-87,2024,104272,1,87,1,0,0,21.0
2024-0-103-103301-1-1,2024,103301,1,1,1,0,0,44.0
2024-0-101-43835-68-70,2024,43835,68,70,1,0,1,21.0
2024-0-102-106729-55-111,2024,106729,55,111,1,19,21,8.0
2024-0-111-102011-69-61,2024,102011,69,61,1,0,68,21.0
2024-0-102-102973-69-301,2024,102973,69,301,1,0,14,21.0
2024-0-102-103630-75-201,2024,103630,75,201,0,24,12,5.0
2024-0-102-102995-1-201,2024,102995,1,201,1,62,62,30.0
2024-0-102-106097-55-110,2024,106097,55,110,1,23,24,6.0
2024-0-101-103410-54-3,2024,103410,54,3,1,37,0,21.0
2024-0-106-103500-1-2,2024,103500,1,2,1,60,55,22.5
2024-0-107-102616-80-9,2024,102616,80,9,0,10,9,73.5
2024-0-107-102616-97-8,2024,102616,97,8,0,5,5,15.0
2024-0-107-102616-97-13,2024,102616,97,13,0,5,5,15.0
2024-0-107-104671-76-5,2024,104671,76,5,0,5,5,8.0
2024-0-107-104671-76-9,2024,104671,76,9,0,5,5,8.0
2024-0-115-103806-55-414,2024,103806,55,414,1,20,20,18.0
2024-0-113-101929-69-53,2024,101929,69,53,1,0,63,21.0
2024-0-111-102023-69-61,2024,102023,69,61,1,0,70,21.0
2024-0-103-106417-1-7,2024,106417,1,7,1,0,0,21.0
2024-0-111-45455-81-3,2024,45455,81,3,0,102,22,350.0
2024-0-102-106724-1-202,2024,106724,1,202,0,0,1,21.0
2024-0-102-106695-56-302,2024,106695,56,302,0,20,25,13.0
2024-0-107-104668-76-12,2024,104668,76,12,0,4,4,8.0
2024-0-102-106714-73-701,2024,106714,73,701,0,0,1,54.0
2024-0-111-103580-69-90,2024,103580,69,90,1,0,31,21.0
2024-0-103-104855-69-312,2024,104855,69,312,1,0,70,21.0
2024-0-110-101558-54-1,2024,101558,54,1,1,0,38,49.5
2024-0-102-106709-73-703,2024,106709,73,703,0,0,1,68.0
2024-0-102-106709-73-715,2024,106709,73,715,0,0,1,68.0
2024-0-103-104411-61-2,2024,104411,61,2,1,0,30,300.0
2024-0-110-44529-55-1,2024,44529,55,1,0,0,7,54.0
2024-0-101-106976-54-1,2024,106976,54,1,1,45,44,16.67
2024-0-106-100471-95-1,2024,100471,95,1,1,27,35,19.5
2024-0-102-44462-56-101,2024,44462,56,101,1,18,14,27.0
2024-0-102-102975-55-202,2024,102975,55,202,1,21,22,15.0
2024-0-102-106702-56-201,2024,106702,56,201,0,25,24,4.0
2024-0-114-102387-54-8,2024,102387,54,8,1,58,57,15.0
2024-0-114-102465-54-1,2024,102465,54,1,1,27,30,15.0
2024-0-114-102466-54-1,2024,102466,54,1,1,19,28,15.0
2024-0-113-100826-55-241,2024,100826,55,241,1,17,3,9.0
2024-0-107-104667-76-2,2024,104667,76,2,1,5,5,8.0
2024-0-107-104667-76-8,2024,104667,76,8,1,5,5,8.0
2024-0-102-42548-1-101,2024,42548,1,101,1,0,3,21.0
2024-0-102-102948-73-709,2024,102948,73,709,0,0,2,10.0
2024-0-101-106247-1-20,2024,106247,1,20,1,0,1,50.0
2024-0-101-106251-1-20,2024,106251,1,20,1,0,1,50.0
2024-0-101-100019-54-5,2024,100019,54,5,1,26,20,33.33
2024-0-101-100277-54-1,2024,100277,54,1,1,58,65,16.67
2024-0-101-100283-1-1,2024,100283,1,1,1,48,48,33.33
2024-0-101-100712-1-1,2024,100712,1,1,1,60,0,21.0
2024-0-102-106690-58-302,2024,106690,58,302,1,18,16,26.0
2024-0-111-102065-81-71,2024,102065,81,71,1,0,73,150.0
2024-0-110-100583-1-30,2024,100583,1,30,1,0,0,21.0
2024-0-105-104736-1-6,2024,104736,1,6,1,46,39,15.0
2024-0-102-102928-56-202,2024,102928,56,202,0,28,28,2.0
2024-0-102-102928-56-204,2024,102928,56,204,0,28,27,2.0
2024-0-113-42915-1-1,2024,42915,1,1,1,28,29,7.0
2024-0-113-100834-55-223,2024,100834,55,223,1,23,21,20.0
2024-0-113-101023-54-711,2024,101023,54,711,1,30,32,15.0
2024-0-113-101024-54-722,2024,101024,54,722,1,29,28,5.0
2024-0-113-101025-55-711,2024,101025,55,711,1,22,22,15.0
2024-0-113-101027-1-72,2024,101027,1,72,1,58,57,18.0
2024-0-101-106616-54-1,2024,106616,54,1,1,20,18,8.33
2024-0-113-100813-81-24,2024,100813,81,24,1,0,15,300.0
2024-0-110-101531-54-1,2024,101531,54,1,1,0,38,49.5
2024-0-103-105043-56-72,2024,105043,56,72,1,0,0,21.0
2024-0-115-102430-1-21,2024,102430,1,21,1,0,0,21.0
2024-0-106-102293-1-11,2024,102293,1,11,1,0,0,21.0
2024-0-106-102299-95-33,2024,102299,95,33,1,29,28,20.0
2024-0-109-102570-55-114,2024,102570,55,114,1,20,18,26.0
2024-0-106-45037-1-1,2024,45037,1,1,0,45,45,45.0
2024-0-106-100435-81-1,2024,100435,81,1,0,74,58,300.0
2024-0-109-101710-58-114,2024,101710,58,114,0,13,14,16.0
2024-0-109-102580-55-113,2024,102580,55,113,1,19,20,4.0
2024-0-107-102623-56-2,2024,102623,56,2,1,18,23,3.5
2024-0-107-102623-56-4,2024,102623,56,4,1,18,22,3.5
2024-0-108-104483-1-1,2024,104483,1,1,1,40,26,30.0
2024-0-103-102510-69-941,2024,102510,69,941,1,0,46,21.0
2024-0-105-104750-55-61,2024,104750,55,61,1,16,10,33.0
2024-0-110-103562-55-90,2024,103562,55,90,1,0,0,21.0
2024-0-107-102646-1-2,2024,102646,1,2,1,27,0,21.0
2024-0-109-102578-1-4,2024,102578,1,4,1,0,0,21.0
2024-0-114-102142-54-201,2024,102142,54,201,1,74,83,17.0
2024-0-114-41832-55-2,2024,41832,55,2,1,17,4,12.5
2024-0-102-106715-73-509,2024,106715,73,509,0,69,5,105.0
2024-0-102-106716-73-505,2024,106716,73,505,0,71,2,75.0
2024-0-113-100820-55-232,2024,100820,55,232,1,18,25,3.0
2024-0-113-100825-55-233,2024,100825,55,233,1,20,24,12.0
2024-0-113-100826-1-24,2024,100826,1,24,1,34,22,30.0
2024-0-109-102572-54-42,2024,102572,54,42,1,41,41,20.0
2024-0-107-102615-1-2,2024,102615,1,2,1,63,82,49.0
2024-0-107-102661-80-11,2024,102661,80,11,1,9,0,2.0
2024-0-107-102661-55-5,2024,102661,55,5,1,19,0,6.0
2024-0-107-104669-76-2,2024,104669,76,2,0,5,5,8.0
2024-0-101-100038-54-1,2024,100038,54,1,1,49,30,33.33
2024-0-102-106706-56-302,2024,106706,56,302,1,19,17,12.0
2024-0-101-100732-1-1,2024,100732,1,1,1,36,40,41.67
2024-0-101-103356-1-1,2024,103356,1,1,1,0,0,21.0
2024-0-102-102899-73-704,2024,102899,73,704,1,0,1,8.0
2024-0-102-102899-73-709,2024,102899,73,709,1,0,1,8.0
2024-0-106-100506-1-15,2024,100506,1,15,1,0,0,21.0
2024-0-106-102272-1-51,2024,102272,1,51,1,48,43,22.0
2024-0-109-102566-55-311,2024,102566,55,311,1,21,19,4.0
2024-0-109-102566-55-314,2024,102566,55,314,1,21,19,4.0
2024-0-107-102646-71-1,2024,102646,71,1,1,14,14,4.0
2024-0-107-102621-87-3,2024,102621,87,3,0,5,5,4.0
2024-0-107-102678-55-4,2024,102678,55,4,1,22,19,78.0
2024-0-107-102678-55-5,2024,102678,55,5,1,21,19,78.0
2024-0-101-100266-54-1,2024,100266,54,1,1,38,0,21.0
2024-0-101-100659-54-1,2024,100659,54,1,1,35,43,50.0
2024-0-105-105014-56-43,2024,105014,56,43,1,29,29,18.0
2024-0-105-106095-1-7,2024,106095,1,7,0,66,67,30.0
2024-0-101-104238-55-1,2024,104238,55,1,1,0,16,33.33
2024-0-102-102935-75-502,2024,102935,75,502,0,15,13,4.0
2024-0-101-106902-1-1,2024,106902,1,1,1,0,0,21.0
2024-0-108-101104-56-1,2024,101104,56,1,0,50,54,39.0
2024-0-113-101914-69-511,2024,101914,69,511,1,0,66,21.0
2024-0-113-101950-69-631,2024,101950,69,631,1,0,50,21.0
2024-0-102-106117-75-101,2024,106117,75,101,0,10,9,16.0
2024-0-102-102988-55-202,2024,102988,55,202,1,23,17,15.0
2024-0-114-102192-55-201,2024,102192,55,201,1,31,30,15.0
2024-0-107-103973-1-1,2024,103973,1,1,1,23,21,22.0
2024-0-107-104667-56-2,2024,104667,56,2,1,20,23,6.0
2024-0-101-101620-61-2,2024,101620,61,2,1,4,5,150.0
2024-0-101-100011-1-1,2024,100011,1,1,1,32,30,33.33
2024-0-101-100373-54-2,2024,100373,54,2,1,59,58,16.67
2024-0-101-100383-1-1,2024,100383,1,1,1,46,29,41.67
2024-0-101-104196-54-2,2024,104196,54,2,1,35,27,50.0
2024-0-101-100694-54-1,2024,100694,54,1,1,49,0,21.0
2024-0-101-104234-60-11,2024,104234,60,11,1,33,31,8.33
2024-0-101-104234-60-12,2024,104234,60,12,1,33,31,8.33
2024-0-106-40889-1-1,2024,40889,1,1,1,8,14,75.0
2024-0-106-102230-95-21,2024,102230,95,21,1,35,38,21.5
2024-0-105-107550-56-42,2024,107550,56,42,1,26,29,15.0
2024-0-102-102929-58-302,2024,102929,58,302,0,20,19,15.0
2024-0-105-107551-1-4,2024,107551,1,4,1,30,30,15.0
2024-0-108-101114-56-51,2024,101114,56,51,0,30,37,39.0
2024-0-113-101955-69-611,2024,101955,69,611,1,0,69,21.0
2024-0-113-101963-69-611,2024,101963,69,611,1,0,71,21.0
2024-0-105-103855-56-13,2024,103855,56,13,1,38,33,15.0
2024-0-105-103858-1-1,2024,103858,1,1,1,75,75,15.0
2024-0-102-106108-56-106,2024,106108,56,106,1,19,12,8.0
2024-0-102-106690-1-601,2024,106690,1,601,1,66,63,26.0
2024-0-105-103839-1-4,2024,103839,1,4,1,0,0,21.0
2024-0-102-106718-73-201,2024,106718,73,201,0,87,85,48.0
2024-0-102-106717-73-201,2024,106717,73,201,0,71,79,90.0
2024-0-102-103008-56-102,2024,103008,56,102,1,21,21,11.0
2024-0-103-106760-1-90,2024,106760,1,90,1,0,0,21.0
2024-0-106-100522-54-1,2024,100522,54,1,1,45,42,22.5
2024-0-106-102291-1-2,2024,102291,1,2,1,106,81,22.5
2024-0-111-102047-61-15,2024,102047,61,15,0,0,1,150.0
2024-0-111-102047-61-17,2024,102047,61,17,0,0,5,150.0
2024-0-111-102018-61-19,2024,102018,61,19,0,0,2,150.0
2024-0-109-44456-81-1,2024,44456,81,1,1,30,33,150.0
2024-0-109-101691-56-113,2024,101691,56,113,1,20,23,10.0
2024-0-107-102623-54-2,2024,102623,54,2,1,35,45,5.5
2024-0-101-100665-1-87,2024,100665,1,87,1,0,0,21.0
2024-0-108-101133-1-51,2024,101133,1,51,1,38,34,23.0
2024-0-108-101143-1-51,2024,101143,1,51,1,39,42,23.0
2024-0-113-107536-56-441,2024,107536,56,441,1,32,24,3.0
2024-0-102-106718-1-601,2024,106718,1,601,0,0,48,21.0
2024-0-107-102624-79-10,2024,102624,79,10,1,10,10,2.0
2024-0-114-102119-1-20,2024,102119,1,20,1,84,79,32.5
2024-0-114-102122-54-102,2024,102122,54,102,1,48,47,17.0
2024-0-114-102376-54-51,2024,102376,54,51,1,53,37,17.0
2024-0-113-100961-1-42,2024,100961,1,42,1,81,82,32.0
2024-0-113-100964-55-441,2024,100964,55,441,1,14,8,14.0
2024-0-111-101989-69-62,2024,101989,69,62,1,0,51,21.0
2024-0-102-102988-55-204,2024,102988,55,204,1,23,16,15.0
2024-0-107-102673-56-4,2024,102673,56,4,1,16,23,8.0
2024-0-103-100143-69-411,2024,100143,69,411,1,0,102,21.0
2024-0-101-105766-54-1,2024,105766,54,1,1,27,42,8.33
2024-0-101-105796-56-12,2024,105796,56,12,1,16,13,33.33
2024-0-101-102470-1-8,2024,102470,1,8,1,46,0,21.0
2024-0-101-102470-55-8,2024,102470,55,8,1,46,0,21.0
2024-0-106-100460-95-13,2024,100460,95,13,1,24,22,19.5
2024-0-109-43418-56-114,2024,43418,56,114,1,20,20,32.0
2024-0-109-43419-58-112,2024,43419,58,112,1,19,19,12.0
2024-0-102-103597-56-114,2024,103597,56,114,1,22,22,20.0
2024-0-102-103597-56-120,2024,103597,56,120,1,22,21,20.0
2024-0-103-106426-60-223,2024,106426,60,223,1,0,0,21.0
2024-0-102-103450-55-401,2024,103450,55,401,1,0,0,9.0
2024-0-115-106060-56-211,2024,106060,56,211,1,0,44,5.0
2024-0-115-106063-1-21,2024,106063,1,21,1,0,43,35.0
2024-0-102-102958-1-101,2024,102958,1,101,1,140,0,21.0
2024-0-109-102559-56-311,2024,102559,56,311,1,22,15,22.0
2024-0-109-102607-54-11,2024,102607,54,11,1,46,45,16.0
2024-0-107-103540-56-5,2024,103540,56,5,0,17,18,13.0
2024-0-107-103540-79-1,2024,103540,79,1,0,10,10,30.0
2024-0-107-102621-55-3,2024,102621,55,3,0,20,18,5.5
2024-0-101-100643-54-1,2024,100643,54,1,1,55,36,16.67
2024-0-101-100655-54-1,2024,100655,54,1,1,57,37,16.67
2024-0-101-100656-56-12,2024,100656,56,12,1,17,17,25.0
2024-0-102-106709-73-223,2024,106709,73,223,0,86,1,68.0
2024-0-105-103132-55-53,2024,103132,55,53,1,25,25,33.0
2024-0-105-103145-1-5,2024,103145,1,5,1,19,30,15.0
2024-0-105-105007-55-41,2024,105007,55,41,1,26,29,33.0
2024-0-102-106710-73-773,2024,106710,73,773,0,0,0,68.0
2024-0-114-102382-54-14,2024,102382,54,14,1,24,15,17.0
2024-0-108-101139-81-6,2024,101139,81,6,0,34,1,300.0
2024-0-113-100817-55-223,2024,100817,55,223,1,20,20,12.0
2024-0-101-100005-54-3,2024,100005,54,3,1,51,0,21.0
2024-0-101-100363-1-1,2024,100363,1,1,1,69,72,33.33
2024-0-102-106725-73-306,2024,106725,73,306,0,56,1,15.0
2024-0-101-103563-54-1,2024,103563,54,1,1,27,28,8.33
2024-0-101-106344-1-1,2024,106344,1,1,1,74,65,33.33
2024-0-101-106347-54-2,2024,106347,54,2,1,60,57,16.67
2024-0-101-100196-54-90,2024,100196,54,90,1,0,0,21.0
2024-0-110-101415-54-1,2024,101415,54,1,1,0,8,49.5
2024-0-115-106565-54-71,2024,106565,54,71,1,0,46,50.0
2024-0-106-100501-54-11,2024,100501,54,11,1,34,42,22.5
2024-0-101-100700-54-1,2024,100700,54,1,1,74,0,21.0
2024-0-115-104364-54-81,2024,104364,54,81,1,0,68,49.5
2024-0-106-102223-95-22,2024,102223,95,22,1,32,31,21.5
2024-0-109-43421-54-12,2024,43421,54,12,1,38,41,36.0
2024-0-109-43426-63-1,2024,43426,63,1,1,11,0,300.0
2024-0-109-43885-1-1,2024,43885,1,1,1,26,25,32.0
2024-0-108-45421-1-1,2024,45421,1,1,1,0,28,30.0
2024-0-111-102047-61-44,2024,102047,61,44,0,0,8,150.0
2024-0-102-106708-73-224,2024,106708,73,224,0,85,1,68.0
2024-0-102-106711-73-743,2024,106711,73,743,0,0,1,68.0
2024-0-105-103147-55-51,2024,103147,55,51,1,37,31,33.0
2024-0-113-101001-54-711,2024,101001,54,711,1,33,38,14.0
2024-0-114-43263-55-3,2024,43263,55,3,1,17,0,21.0
2024-0-114-102343-54-90,2024,102343,54,90,1,0,0,21.0
2024-0-110-103562-55-1,2024,103562,55,1,1,0,0,21.0
2024-0-101-43387-1-1,2024,43387,1,1,1,13,0,31.25
2024-0-101-101258-54-1,2024,101258,54,1,1,71,0,21.0
2024-0-102-106111-69-301,2024,106111,69,301,1,0,78,21.0
2024-0-113-100765-69-111,2024,100765,69,111,1,0,84,21.0
2024-0-102-106709-73-766,2024,106709,73,766,0,0,0,68.0
2024-0-102-106710-73-714,2024,106710,73,714,0,0,1,68.0
2024-0-105-103029-1-4,2024,103029,1,4,1,69,81,33.0
2024-0-105-103031-1-1,2024,103031,1,1,1,43,44,15.0
2024-0-105-104975-1-2,2024,104975,1,2,1,73,71,15.0
2024-0-102-106697-75-664,2024,106697,75,664,1,10,8,5.0
2024-0-102-106715-73-302,2024,106715,73,302,0,126,1,105.0
2024-0-102-106715-73-308,2024,106715,73,308,0,126,1,105.0
2024-0-101-103365-1-1,2024,103365,1,1,1,19,0,21.0
2024-0-101-107236-54-1,2024,107236,54,1,1,71,54,16.67
2024-0-107-102675-87-15,2024,102675,87,15,0,5,6,4.0
2024-0-103-106809-69-821,2024,106809,69,821,1,0,54,21.0
2024-0-102-102929-73-207,2024,102929,73,207,0,98,2,15.0
2024-0-101-100593-54-1,2024,100593,54,1,1,59,0,21.0
2024-0-107-103539-80-2,2024,103539,80,2,1,11,10,4.0
2024-0-102-106715-73-311,2024,106715,73,311,0,126,1,105.0
